norm_id,stat_id,norm.,freq.
3867,1760,dealing,11
3868,1760,deals,3
3869,1760,dealt,2
3870,1761,fine,15
3871,1761,fines,2
3872,1761,finest,1
3873,1762,holds,3
3874,1762,hold,9
3875,1762,held,22
3876,1762,holding,2
3877,1763,locates,1
3878,1763,located,16
3879,1763,locate,3
3880,1763,Locating,1
3881,1763,Located,1
3882,1764,car,32
3883,1764,cars,10
3884,1764,Car,1
3885,1765,jetty,1
3886,1766,narrow,5
3887,1767,road,26
3888,1767,roads,8
3889,1768,carry,18
3890,1768,carried,14
3891,1768,carries,2
3892,1768,carrying,2
3893,1769,disgust,2
3894,1770,exposing,1
3895,1770,exposed,2
3896,1770,exposes,1
3897,1771,circuitry,1
3898,1772,escapes,3
3899,1772,escape,13
3900,1772,escaped,1
3901,1773,motorboat,1
3902,1774,hydrofoils,1
3903,1775,accomplice,1
3904,1776,accompanied,5
3905,1777,attacks,7
3906,1777,attack,5
3907,1777,attacked,3
3908,1777,attacking,1
3909,1778,dodge,1
3910,1779,alerts,1
3911,1779,alert,2
3912,1779,alerted,1
3913,1780,assistance,5
3914,1781,arrive,7
3915,1781,Arriving,1
3916,1781,Arrive,1
3917,1781,arrived,3
3918,1781,arriving,1
3919,1782,invites,3
3920,1782,invited,5
3921,1782,invite,1
3922,1782,inviting,1
3923,1783,nightclub,2
3924,1784,Star,8
3925,1785,monitors,2
3926,1785,monitoring,3
3927,1785,monitor,7
3928,1785,monitored,1
3929,1786,deserting,1
3930,1786,deserts,1
3931,1786,desert,2
3932,1787,suggestion,2
3933,1787,suggestions,2
3934,1788,catch,4
3935,1788,caught,13
3936,1788,catches,1
3937,1788,catching,1
3938,1789,tolerate,2
3939,1789,tolerated,1
3940,1790,bed,8
3941,1790,beds,2
3942,1791,coffee,5
3943,1792,dream,4
3944,1792,dreams,3
3945,1793,void,4
3946,1794,viaduct,1
3947,1795,giant,2
3948,1796,crystal,2
3949,1797,central,15
3950,1798,Shooting,1
3951,1799,Shadows,1
3952,1800,dance,4
3953,1800,dancing,1
3954,1800,danced,1
3955,1801,emergency,5
3956,1802,rely,5
3957,1803,gap,6
3958,1803,gaps,3
3959,1804,steps,7
3960,1804,step,5
3961,1804,stepped,2
3962,1805,drift,1
3963,1806,bedroom,8
3964,1806,bedrooms,2
3965,1807,woken,1
3966,1807,woke,4
3967,1807,wakes,2
3968,1808,pool,3
3969,1808,pools,1
3970,1808,pooling,1
3971,1809,Brains,5
3972,1810,series,16
3973,1811,modifications,6
3974,1811,modification,4
3975,1812,surface,3
3976,1813,vehicle,19
3977,1813,vehicles,9
3978,1813,Vehicle,1
3979,1814,samples,3
3980,1814,sampling,1
3981,1814,Samples,1
3982,1814,sample,2
3983,1814,sampled,1
3984,1815,determine,4
3985,1815,determines,1
3986,1815,determining,1
3987,1815,determined,2
3988,1816,Martian,1
3989,1817,halt,2
3990,1818,coiled,1
3991,1818,coil,1
3992,1819,snakes,4
3993,1819,snake,1
3994,1820,molten,1
3995,1821,squeezed,1
3996,1822,meteor,1
3997,1823,craters,1
3998,1824,scientists,3
3999,1824,Scientists,1
4000,1825,formation,3
4001,1825,Formation,1
4002,1826,hunch,1
4003,1827,blasted,1
4004,1827,blast,1
4005,1828,apart,6
4006,1828,Apart,3
4007,1829,airlock,1
4008,1830,glowing,1
4009,1831,eye,8
4010,1831,eyes,11
4011,1832,fireball,2
4012,1832,Fireball,1
4013,1833,mouth,6
4014,1834,firing,1
4015,1835,path,6
4016,1835,paths,2
4017,1836,rendezvous,3
4018,1837,four,34
4019,1838,beforehand,3
4020,1839,missing,5
4021,1839,missed,6
4022,1839,Missing,1
4023,1839,miss,3
4024,1840,directions,4
4025,1840,direction,15
4026,1841,achieved,6
4027,1841,achieve,12
4028,1841,achieving,3
4029,1841,Achieve,1
4030,1842,undamaged,1
4031,1843,smooth,4
4032,1843,smoother,1
4033,1844,atmosphere,7
4034,1845,Once,1
4035,1845,once,3
4036,1846,hull,1
4037,1847,listens,1
4038,1847,listened,1
4039,1847,listening,4
4040,1847,listen,3
4041,1847,Listen,1
4042,1848,reviews,9
4043,1848,review,21
4044,1848,Reviews,2
4045,1848,reviewed,1
4046,1848,Review,2
4047,1848,reviewing,1
4048,1849,descending,1
4049,1849,descended,1
4050,1850,directly,17
4051,1851,Washington,3
4052,1852,dc,3
4053,1853,evacuate,1
4054,1853,evacuated,1
4055,1854,gear,2
4056,1854,geared,1
4057,1855,fix,2
4058,1855,fixed,8
4059,1855,fixing,1
4060,1856,automatic,7
4061,1857,suicide,3
4062,1858,nevertheless,1
4063,1858,Nevertheless,1
4064,1859,navigates,1
4065,1859,navigate,2
4066,1860,hauled,2
4067,1860,haul,2
4068,1860,hauling,1
4069,1861,rope,3
4070,1861,ropes,1
4071,1862,doctors,4
4072,1862,doctor,17
4073,1863,junction,1
4074,1864,wires,3
4075,1864,wire,14
4076,1865,pilot,4
4077,1865,Pilot,1
4078,1866,worried,5
4079,1866,worries,2
4080,1866,worrying,1
4081,1866,worry,4
4082,1867,cable,50
4083,1867,cables,26
4084,1868,power,59
4085,1868,powered,2
4086,1868,powers,3
4087,1868,Power,3
4088,1869,screwdriver,1
4089,1870,trees,5
4090,1870,tree,6
4091,1871,together,26
4092,1872,orders,6
4093,1872,order,13
4094,1872,ordered,1
4095,1872,Orders,1
4096,1873,activates,2
4097,1873,activate,1
4098,1874,journey,4
4099,1875,offers,34
4100,1875,offered,14
4101,1875,offering,7
4102,1875,offer,20
4103,1876,moustache,1
4104,1877,operatives,1
4105,1877,operative,2
4106,1878,disguises,2
4107,1878,disguised,1
4108,1878,disguise,1
4109,1879,hand,29
4110,1879,handed,6
4111,1879,hands,13
4112,1880,toasts,1
4113,1881,Verdict,1
4114,1881,verdict,1
4115,1882,grand,2
4116,1883,setting,12
4117,1883,settings,11
4118,1884,scope,4
4119,1885,rescues,1
4120,1885,rescue,3
4121,1885,rescued,1
4122,1886,dull,2
4123,1887,episodes,2
4124,1887,episode,5
4125,1888,plain,6
4126,1889,worth,16
4127,1889,Worth,1
4128,1890,availability,3
4129,1891,unlikely,7
4130,1892,broadcast,1
4131,1893,ignored,5
4132,1893,ignore,3
4133,1893,ignoring,5
4134,1894,totally,4
4135,1895,Obligatory,1
4136,1895,obligatory,4
4137,1896,mirrors,9
4138,1896,mirror,10
4139,1897,Obligatory,1
4140,1898,exterior,3
4141,1899,fitted,10
4142,1899,fit,14
4143,1899,fits,4
4144,1900,right-hand,1
4145,1901,drivers,51
4146,1901,driver,35
4147,1901,Driver,3
4148,1902,Passenger,2
4149,1902,passenger,5
4150,1902,passengers,5
4151,1903,options,14
4152,1903,option,19
4153,1904,age,19
4154,1904,ages,6
4155,1904,Age,1
4156,1904,aged,5
4157,1904,ageing,1
4158,1905,minibus,1
4159,1905,Minibuses,1
4160,1905,Minibus,1
4161,1906,constructed,4
4162,1906,construct,1
4163,1906,constructing,1
4164,1906,Constructing,1
4165,1907,adapted,1
4166,1908,Check,8
4167,1908,check,1
4168,1909,presence,5
4169,1910,usability,1
4170,1911,missing,1
4171,1912,insecure,1
4172,1913,deteriorated,2
4173,1914,impaired,1
4174,1915,visible,7
4175,1916,incapable,1
4176,1917,adjusted,1
4177,1917,adjust,2
4178,1918,Rosa,1
4179,1919,clutter,3
4180,1920,busting,1
4181,1921,personal,27
4182,1921,Personal,1
4183,1922,productivity,2
4184,1923,Weeks,1
4185,1924,Breakthrough,1
4186,1925,participants,4
4187,1925,participant,1
4188,1925,Participants,1
4189,1926,organized,4
4190,1926,organizing,2
4191,1927,assault,2
4192,1927,assaults,1
4193,1928,Monday,10
4194,1928,monday,1
4195,1929,am,2
4196,1930,binned,2
4197,1930,bin,1
4198,1931,myself,18
4199,1932,manufacturing,4
4200,1933,unwanted,3
4201,1934,unused,2
4202,1935,fret,1
4203,1936,essential,7
4204,1937,bare,2
4205,1937,Bare,1
4206,1938,tools,4
4207,1938,tool,9
4208,1939,accessible,4
4209,1940,hide,1
4210,1940,hiding,3
4211,1941,materials,10
4212,1941,material,11
4213,1942,regularly,5
4214,1943,labeled,1
4215,1943,label,4
4216,1943,labelling,2
4217,1943,labelled,1
4218,1944,clean,10
4219,1944,cleaning,1
4220,1945,traces,2
4221,1945,trace,2
4222,1946,surprise,1
4223,1946,surprised,4
4224,1947,sense,12
4225,1947,senses,1
4226,1948,yourself,10
4227,1949,environment,14
4228,1949,environments,4
4229,1950,routines,4
4230,1950,routine,1
4231,1951,optimize,2
4232,1951,optimizing,1
4233,1952,spot,13
4234,1952,spots,3
4235,1953,unclean,1
4236,1954,habits,4
4237,1955,permanent,4
4238,1956,feel,32
4239,1956,feels,2
4240,1956,felt,26
4241,1956,feeling,5
4242,1957,synonyms,1
4243,1958,Standardise,1
4244,1959,remember,13
4245,1959,remembered,3
4246,1959,remembers,1
4247,1959,remembering,2
4248,1959,Remember,1
4249,1960,apologies,1
4250,1960,Apologies,1
4251,1961,ripped,2
4252,1961,ripping,1
4253,1962,Update,8
4254,1962,updated,9
4255,1962,updating,2
4256,1962,update,7
4257,1962,updates,1
4258,1963,lost,1
4259,1964,company,43
4260,1964,companies,21
4261,1964,Company,1
4262,1964,Companies,3
4263,1965,resources,19
4264,1965,resource,3
4265,1966,office,37
4266,1966,offices,6
4267,1966,Offices,1
4268,1967,Comments,9
4269,1967,comments,10
4270,1967,commented,4
4271,1967,comment,10
4272,1967,Comment,1
4273,1967,commenting,3
4274,1967,Commenting,1
4275,1968,sharing,2
4276,1969,inspiring,3
4277,1970,blog,2
4278,1971,feed,5
4279,1971,fed,1
4280,1971,feeding,2
4281,1971,feeds,2
4282,1972,Essential,1
4283,1973,Resources,7
4284,1974,Method,1
4285,1975,process,24
4286,1975,processes,4
4287,1975,Processes,1
4288,1976,program,4
4289,1976,Programs,1
4290,1976,programs,1
4291,1977,organization,18
4292,1978,standardization,1
4293,1979,painted,6
4294,1979,paint,1
4295,1980,obsession,1
4296,1981,Knight,1
4297,1982,murdered,3
4298,1982,murder,4
4299,1983,echoing,1
4300,1983,echoes,2
4301,1983,echoed,1
4302,1984,tragedy,1
4303,1985,created,10
4304,1985,create,8
4305,1985,creating,5
4306,1985,creates,1
4307,1986,fundamental,4
4308,1986,Fundamental,1
4309,1987,Combining,1
4310,1987,combined,9
4311,1987,Combined,1
4312,1987,combining,2
4313,1987,combines,1
4314,1988,storytelling,1
4315,1989,storybooks,1
4316,1990,worthy,4
4317,1991,successor,2
4318,1992,peace,7
4319,1992,Peace,1
4320,1993,classic,6
4321,1994,Parliamentary,3
4322,1995,Cases,1
4323,1996,Summaries,1
4324,1996,Summary,1
4325,1997,Investigations,1
4326,1997,investigations,5
4327,1997,investigation,7
4328,1997,Investigation,1
4329,1998,Rural,12
4330,1998,rural,2
4331,1999,Development,25
4332,1999,development,1
4333,2000,Commission,53
4334,2000,commission,2
4335,2001,Commissioner,3
4336,2002,Administration,2
4337,2003,selected,3
4338,2003,Selected,2
4339,2004,No,17
4340,2005,redundant,3
4341,2006,grant,1
4342,2006,granted,7
4343,2006,grants,3
4344,2007,Business,24
4345,2007,business,1
4346,2008,advisers,4
4347,2008,adviser,2
4348,2008,Advisers,1
4349,2009,rdc,8
4350,2010,formal,4
4351,2011,convert,1
4352,2011,converted,1
4353,2011,converts,2
4354,2012,derelict,1
4355,2013,hm,1
4356,2014,rejected,3
4357,2014,rejecting,1
4358,2014,rejects,3
4359,2014,reject,1
4360,2015,principally,1
4361,2016,agencies,6
4362,2017,reimbursement,1
4363,2018,apologised,1
4364,2019,intervention,2
4365,2019,interventions,1
4366,2020,architects,2
4367,2021,consultancy,4
4368,2021,Consultancy,1
4369,2022,prompting,1
4370,2022,prompt,1
4371,2022,prompts,1
4372,2023,unreasonable,1
4373,2024,accounts,7
4374,2024,accounting,1
4375,2024,account,5
4376,2024,accounted,1
4377,2025,undertook,2
4378,2025,undertake,4
4379,2025,undertaking,2
4380,2025,undertaken,6
4381,2025,undertakes,1
4382,2026,literature,9
4383,2027,guidance,15
4384,2028,Information,18
4385,2028,information,1
4386,2029,excellent,15
4387,2029,Excellent,2
4388,2030,communications,3
4389,2030,communication,7
4390,2031,air,10
4391,2032,rail,3
4392,2033,airport,3
4393,2033,airports,1
4394,2034,Birmingham,6
4395,2035,City,12
4396,2036,engaged,5
4397,2036,engaging,3
4398,2036,engage,2
4399,2037,sustainable,6
4400,2037,Sustainable,3
4401,2038,green,17
4402,2038,Green,2
4403,2038,Greens,3
4404,2039,pleasant,6
4405,2040,Go,2
4406,2041,on-line,1
4407,2042,Government,18
4408,2042,government,1
4409,2043,Office,32
4410,2044,Network,12
4411,2045,Project,11
4412,2046,Travel,5
4413,2047,Chamber,2
4414,2048,Entertainment,4
4415,2049,population,13
4416,2049,populations,3
4417,2050,reflected,3
4418,2050,reflects,2
4419,2050,reflecting,2
4420,2050,reflect,6
4421,2051,covered,1
4422,2052,areas,32
4423,2052,area,44
4424,2052,Areas,1
4425,2053,wide,22
4426,2053,wider,9
4427,2054,choice,16
4428,2054,choices,4
4429,2055,youthful,2
4430,2056,social,33
4431,2057,leisure,13
4432,2057,Leisure,1
4433,2058,continental,2
4434,2059,lively,5
4435,2060,wealth,8
4436,2061,Italian,10
4437,2062,Mexican,13
4438,2063,Chinese,6
4439,2064,Creole,1
4440,2065,Arabic,1
4441,2066,curry,1
4442,2067,Union,6
4443,2068,Markets,1
4444,2069,Sport,3
4445,2070,spectator,1
4446,2071,sport,2
4447,2071,Sport,1
4448,2071,sports,8
4449,2071,sporting,1
4450,2072,cricket,2
4451,2073,basketball,2
4452,2074,Panthers,1
4453,2075,cycle,3
4454,2076,athletics,1
4455,2077,swimming,3
4456,2078,Tigers,1
4457,2079,Golf,4
4458,2080,Mixed,1
4459,2081,Hockey,1
4460,2082,History,13
4461,2082,history,26
4462,2082,histories,1
4463,2083,commercial,7
4464,2084,origins,3
4465,2084,origin,4
4466,2085,settlement,4
4467,2085,settlements,2
4468,2086,Romans,5
4469,2086,Roman,2
4470,2087,Jewry,3
4471,2088,Wall,1
4472,2089,castle,4
4473,2090,remnants,1
4474,2091,wall,6
4475,2091,walls,6
4476,2091,walling,2
4477,2092,Houses,2
4478,2093,explore,8
4479,2093,explores,2
4480,2093,exploring,1
4481,2094,aspects,10
4482,2094,aspect,8
4483,2094,Aspects,1
4484,2095,cathedral,4
4485,2096,medieval,3
4486,2097,walkway,1
4487,2098,Art,5
4488,2098,Arts,1
4489,2099,Association,17
4490,2100,Science,10
4491,2101,Archaeological,2
4492,2102,Historical,1
4493,2102,historical,11
4494,2103,Society,8
4495,2104,Family,6
4496,2105,Net,2
4497,2105,netting,1
4498,2105,nets,2
4499,2105,net,2
4500,2106,Air,2
4501,2107,Youth,1
4502,2108,reputation,8
4503,2109,physics,2
4504,2110,science,7
4505,2111,gain,12
4506,2111,gaining,2
4507,2111,gained,5
4508,2112,Centre,19
4509,2113,adjacent,3
4510,2114,borders,4
4511,2114,border,2
4512,2115,nature,19
4513,2116,Botanic,1
4514,2117,residence,4
4515,2118,surrounded,4
4516,2118,surrounding,4
4517,2118,surrounds,2
4518,2119,rolling,1
4519,2119,roll,4
4520,2119,rolled,1
4521,2120,countryside,8
4522,2121,ruins,3
4523,2121,ruining,1
4524,2122,Grey,5
4525,2123,ancient,6
4526,2123,Ancient,2
4527,2124,deer,1
4528,2125,Water,1
4529,2126,man-made,1
4530,2127,windsurfing,2
4531,2128,canoeing,1
4532,2129,sailing,2
4533,2130,fishing,10
4534,2131,bird-watching,1
4535,2132,grasp,2
4536,2133,visceral,1
4537,2134,horror,3
4538,2135,global,23
4539,2136,experiment,4
4540,2137,genetic,5
4541,2137,Genetic,1
4542,2138,evidence,23
4543,2138,evidenced,2
4544,2138,Evidence,3
4545,2139,harm,5
4546,2140,planting,2
4547,2141,genetically,1
4548,2142,modified,1
4549,2143,crops,4
4550,2144,article,17
4551,2144,articles,6
4552,2144,Articled,1
4553,2145,Free,9
4554,2145,free,2
4555,2146,Registration,2
4556,2147,Rights,2
4557,2148,cancer,1
4558,2148,Cancer,7
4559,2149,manual,1
4560,2149,Manual,3
4561,2150,Men,6
4562,2151,publication,2
4563,2151,Publications,1
4564,2152,manual,17
4565,2153,cancer,18
4566,2153,Cancer,5
4567,2154,guide,21
4568,2154,guides,1
4569,2154,guided,2
4570,2154,Guide,1
4571,2155,comprehensive,8
4572,2155,Comprehensive,1
4573,2156,male,4
4574,2156,males,1
4575,2157,readership,1
4576,2158,understanding,3
4577,2158,understand,21
4578,2158,understood,5
4579,2158,Understand,1
4580,2158,Understanding,1
4581,2159,empowered,1
4582,2159,empower,1
4583,2160,treatment,19
4584,2160,Treatment,3
4585,2160,treatments,4
4586,2161,education,26
4587,2161,Education,2
4588,2162,partnership,7
4589,2162,partnerships,3
4590,2162,Partnerships,4
4591,2163,broadest,1
4592,2163,broad,7
4593,2163,broader,2
4594,2164,partners,7
4595,2164,partnered,2
4596,2164,partner,7
4597,2164,Partners,1
4598,2165,pharmaceutical,7
4599,2166,Department,30
4600,2167,hard,112
4601,2167,Hard,3
4602,2167,hardest,1
4603,2168,Below,5
4604,2168,below,34
4605,2169,split,3
4606,2170,chapters,7
4607,2170,chapter,4
4608,2170,Chapter,1
4609,2171,pdf,4
4610,2172,Save,4
4611,2173,Target,2
4612,2174,save,10
4613,2174,saved,4
4614,2174,saving,2
4615,2174,Saving,1
4616,2174,Save,2
4617,2175,computer,21
4618,2175,computers,4
4619,2176,Sponsors,1
4620,2177,acknowledgements,2
4621,2177,acknowledgement,2
4622,2178,Myths,1
4623,2178,myth,2
4624,2179,Chapter,10
4625,2180,Routine,1
4626,2181,Obesity,1
4627,2181,obesity,1
4628,2182,Occupational,1
4629,2182,occupational,2
4630,2183,Prevention,1
4631,2183,prevention,2
4632,2184,respiratory,1
4633,2185,Hydraulic,1
4634,2186,blood,10
4635,2187,Leukaemia,1
4636,2188,Engine,1
4637,2189,brain,26
4638,2189,brains,2
4639,2190,Fuel,2
4640,2190,fuel,1
4641,2191,exhaust,1
4642,2191,exhausted,1
4643,2192,digestive,1
4644,2193,Bowel,1
4645,2194,larynx,1
4646,2195,Oesophageal,1
4647,2196,gullet,1
4648,2197,Pipes,1
4649,2198,hoses,1
4650,2198,hose,1
4651,2199,urogenital,1
4652,2200,bladder,1
4653,2201,penis,1
4654,2202,Prostate,1
4655,2203,Scrotal,1
4656,2204,Testicular,1
4657,2205,Urethral,1
4658,2206,Cruise,1
4659,2207,endocrine,1
4660,2208,pituitary,1
4661,2209,thyroid,1
4662,2210,Pancreatic,1
4663,2211,Chassis,1
4664,2212,bodywork,1
4665,2213,bones,2
4666,2214,skin,5
4667,2214,skins,1
4668,2215,metastases,1
4669,2216,Malignant,1
4670,2217,melanoma,1
4671,2218,myeloma,1
4672,2219,Grieving,1
4673,2220,coping,1
4674,2220,Coping,1
4675,2220,cope,3
4676,2221,bereavement,1
4677,2222,gp,1
4678,2222,gps,1
4679,2223,Pharmacist,1
4680,2223,pharmacist,4
4681,2223,pharmacists,1
4682,2224,Pass,2
4683,2224,pass,1
4684,2225,mot,1
4685,2226,Fault,1
4686,2227,section,28
4687,2227,sections,9
4688,2227,Section,1
4689,2228,quacks,1
4690,2229,Glossary,1
4691,2229,glossary,1
4692,2230,slits,3
4693,2230,slit,1
4694,2231,nominal,1
4695,2232,width,8
4696,2233,mm,10
4697,2234,separation,1
4698,2235,gratings,2
4699,2235,Grating,1
4700,2236,cm,3
4701,2237,grating,1
4702,2237,grates,1
4703,2237,grate,1
4704,2238,plates,1
4705,2238,plate,6
4706,2239,Ideas,1
4707,2240,artists,6
4708,2240,artist,1
4709,2241,References,1
4710,2242,Biographies,1
4711,2243,Images,2
4712,2243,images,21
4713,2243,image,33
4714,2243,Image,4
4715,2244,internet,7
4716,2244,Internet,15
4717,2245,tour,2
4718,2245,toured,1
4719,2245,tours,1
4720,2246,background,9
4721,2246,Background,1
4722,2246,backgrounds,1
4723,2247,photos,3
4724,2247,photo,2
4725,2247,Photo,1
4726,2248,posters,1
4727,2248,poster,3
4728,2249,virtual,3
4729,2250,selection,10
4730,2251,painter,1
4731,2252,search,26
4732,2252,searches,2
4733,2252,searching,2
4734,2252,Search,2
4735,2252,searched,1
4736,2253,paintings,10
4737,2253,painting,1
4738,2254,database,4
4739,2255,biography,9
4740,2256,interpretations,2
4741,2256,interpretation,1
4742,2256,Interpretation,1
4743,2257,exhibition,2
4744,2257,Exhibitions,1
4745,2258,with,7
4746,2259,Elder,4
4747,2260,thumbnails,1
4748,2261,Paintings,1
4749,2262,religious,6
4750,2263,Night,3
4751,2264,Slaughtered,1
4752,2265,Ox,1
4753,2266,classical,1
4754,2267,Turner,2
4755,2267,turner,1
4756,2268,Portraits,1
4757,2269,Irises,1
4758,2270,Sunflowers,1
4759,2271,Asylum,2
4760,2272,Works,4
4761,2272,works,1
4762,2273,Vineyards,1
4763,2274,Fields,1
4764,2275,Cypresses,1
4765,2276,van,7
4766,2276,vans,1
4767,2277,Gallery,4
4768,2278,chronology,1
4769,2279,gallery,3
4770,2280,bibliography,2
4771,2280,Bibliography,1
4772,2281,references,5
4773,2281,reference,11
4774,2281,referencing,1
4775,2281,Reference,1
4776,2282,fakes,1
4777,2283,Town,4
4778,2284,models,8
4779,2284,model,3
4780,2284,modelling,2
4781,2285,drafts,2
4782,2285,drafting,1
4783,2285,draft,2
4784,2286,Modern,1
4785,2287,Northeastern,1
4786,2288,Slovakia,1
4787,2289,overview,5
4788,2289,Overview,1
4789,2290,Paris,1
4790,2291,Haystacks,1
4791,2292,readable,1
4792,2293,workers,12
4793,2293,worker,2
4794,2294,contracts,4
4795,2294,contracted,2
4796,2294,contract,11
4797,2295,European,32
4798,2296,dismissed,1
4799,2297,action,17
4800,2297,actions,4
4801,2298,pursue,3
4802,2299,ruling,6
4803,2300,employee,3
4804,2300,employees,6
4805,2301,period,30
4806,2302,mobility,2
4807,2303,laws,5
4808,2303,law,19
4809,2304,applicable,1
4810,2305,community,27
4811,2305,communities,18
4812,2305,Community,1
4813,2305,Communities,1
4814,2306,rally,1
4815,2306,rallied,2
4816,2306,rallying,1
4817,2306,rallies,1
4818,2307,December,15
4819,2307,december,1
4820,2308,female,5
4821,2309,racer,1
4822,2310,expert,4
4823,2310,experts,1
4824,2311,status,6
4825,2312,injured,6
4826,2312,injures,1
4827,2313,chest,3
4828,2314,Women,4
4829,2315,extensive,8
4830,2316,operation,18
4831,2316,operations,6
4832,2316,Operation,1
4833,2317,injury,7
4834,2317,injuries,7
4835,2318,evaluated,3
4836,2318,evaluate,2
4837,2319,clinic,1
4838,2320,Israel,2
4839,2321,donation,2
4840,2322,contribute,4
4841,2322,contributes,2
4842,2322,contributed,4
4843,2323,hesitate,1
4844,2324,contribution,8
4845,2324,contributions,3
4846,2324,Contributions,1
4847,2325,bank,9
4848,2325,banks,5
4849,2326,Beneficiary,1
4850,2327,Bank,12
4851,2328,Account,1
4852,2329,Code,9
4853,2330,Charity,1
4854,2331,auctions,2
4855,2331,auction,4
4856,2331,Auctions,1
4857,2331,Auction,1
4858,2332,equipment,9
4859,2333,donated,2
4860,2333,donating,2
4861,2333,donate,8
4862,2334,professional,19
4863,2334,professionals,2
4864,2334,Professional,1
4865,2335,words,26
4866,2335,Words,1
4867,2335,word,11
4868,2336,encouragement,1
4869,2336,Encouragement,1
4870,2337,mailbox,1
4871,2338,officially,2
4872,2339,species,4
4873,2340,ongoing,4
4874,2341,fish,9
4875,2342,finder,1
4876,2343,inform,6
4877,2343,informed,10
4878,2343,informing,2
